ID_REF	GSM1684095	GSM1684096	GSM1684097	GSM1684098	GSM1684099	GSM1684100	GSM1684101	GSM1684102	GSM1684103	GSM1684104
ILMN_1665877	1160.292	989.0948	1091.183	1011.521	1001.882	642.7799	1103.16	928.5284	1060.969	940.2419
ILMN_1665884	103.4123	98.69443	98.11217	103.5251	117.818	113.2191	110.7289	90.84384	115.8054	101.6078
ILMN_1665887	500.3378	432.001	560.0432	538.4669	529.4116	597.2059	686.8795	586.7776	542.5219	486.544
ILMN_1665895	112.0902	109.6867	99.80573	111.139	89.72043	105.0708	103.1238	96.46721	104.1026	100.5966
ILMN_1665902	96.91365	94.25385	108.0868	93.88955	98.44532	100.2776	93.83183	88.06995	108.4464	92.60501
ILMN_1665903	125.1527	124.5224	107.2122	106.857	112.8654	103.2483	92.97906	113.3825	92.20656	103.0552
ILMN_1665909	2070.486	1857.019	3237.855	2886.531	4692.29	2447.839	2913.725	1905.424	3825.629	3094.882
ILMN_1665916	102.7385	99.65264	105.2004	100.4698	94.96944	102.6175	119.8811	93.38283	103.6983	84.5444
ILMN_1665920	103.0892	109.9931	96.11952	84.4733	117.5383	100.7341	91.3417	100.351	102.6839	103.3563
ILMN_1665923	90.5157	92.49004	103.2277	92.89201	97.63593	97.59572	109.5796	105.6099	109.2645	114.5922
ILMN_1665932	101.1289	110.396	104.5237	97.48238	98.86629	104.4212	88.18139	122.2518	101.9496	115.6246
ILMN_1665943	570.2416	259.0354	984.9498	397.8576	1074.947	322.2902	716.203	316.9165	685.4716	236.9551
ILMN_1665945	489.614	619.0172	417.792	568.0302	348.3901	574.4034	392.0389	611.1281	377.4541	503.9023
ILMN_1665948	145.9179	155.5964	133.1626	112.0503	105.5001	125.3155	127.1119	122.0081	115.4331	136.2887
ILMN_1665952	95.73689	89.36324	87.87065	89.40431	90.03825	103.4068	90.81551	84.79637	93.81108	91.95948
ILMN_1665960	99.75052	90.53194	101.291	94.0115	94.92828	97.87128	106.8454	101.1349	102.6377	100.8735
ILMN_1665964	299.9858	320.5486	311.4092	271.8781	526.0474	333.0828	285.779	321.9419	256.7942	266.3245
ILMN_1665970	115.2855	120.6932	128.4722	120.0934	121.3293	104.4971	124.9625	96.84969	129.1562	110.5229
ILMN_1665982	102.3257	116.3781	115.0842	110.9012	122.8003	162.5231	135.9288	125.4771	121.8984	132.2725
ILMN_1665985	117.7776	97.14323	107.4025	96.15656	120.3671	94.03322	108.6331	102.2923	116.6513	120.2883
ILMN_1665989	73.4448	83.5091	87.19976	81.1465	81.1171	87.01962	92.54324	82.26106	86.35249	78.70102
ILMN_1665994	100.7227	99.48053	95.92556	99.37505	103.3279	98.78324	100.3684	103.1923	104.2991	97.12371
ILMN_1665996	95.33938	96.09814	98.81783	95.57389	105.2927	103.5023	103.3793	104.7746	95.30592	109.1609
ILMN_1665998	91.04661	95.1865	97.34946	93.31539	93.81006	98.06369	114.466	101.3742	107.5369	88.73606
ILMN_1666004	265.5322	215.9108	223.1377	216.5893	220.5525	187.7785	186.0801	194.3493	202.1386	214.7097
ILMN_1666007	108.1513	99.3692	121.359	118.2724	115.5961	107.2324	120.4056	125.6226	129.8445	129.0644
ILMN_1666019	115.8141	107.1275	108.6385	113.6027	126.9417	110.7958	119.1358	119.8753	106.9116	112.3652
ILMN_1666022	120.1247	123.7721	111.1518	98.08181	109.5601	109.8574	112.4521	106.2678	123.8614	108.2033
ILMN_1666024	108.4698	113.221	118.9574	118.1613	117.713	104.9831	112.0106	108.5548	110.9902	129.5595
ILMN_1666049	323.1373	361.3952	334.9492	353.3032	309.9426	259.8198	261.6127	302.0557	414.1505	404.2365
ILMN_1666050	618.5925	506.8532	403.6851	503.0127	476.7195	440.6963	342.7523	372.2117	460.7912	369.8014
ILMN_1666055	121.064	120.697	130.3051	109.9641	105.0693	125.8076	111.8682	105.1924	134.4245	114.6343
ILMN_1666057	86.71516	89.77159	85.59932	88.4963	93.23137	92.47877	85.53358	90.03218	74.95625	89.77985
ILMN_1666068	91.51311	93.12919	81.01929	84.65435	81.52519	84.53487	106.9013	92.77749	91.08858	78.6842
ILMN_1666074	103.6502	104.6805	130.524	104.473	95.28555	110.784	102.5709	116.054	97.23282	100.8924
ILMN_1666076	89.51884	80.9817	84.80975	85.46699	76.93143	82.09158	84.30064	93.36357	80.33865	89.06774
ILMN_1666078	1096.022	1464.021	5751.57	5370.422	2599.79	3664.315	4415.512	6027.566	8711.002	9896.701
ILMN_1666082	98.57358	95.40581	108.5954	88.36525	91.31055	98.84338	87.40355	96.65929	102.5727	115.4426
ILMN_1666087	98.82977	96.54969	100.6678	88.43587	98.86971	106.8248	119.2838	96.04832	92.5929	90.63442
ILMN_1666089	100.4332	109.675	101.5635	115.7817	97.33367	96.63081	99.38084	86.48939	100.4572	86.98866
ILMN_1666090	115.6582	101.0962	112.4675	106.2678	103.2827	104.0298	110.1103	106.1054	105.3602	96.37854
ILMN_1666096	143.9615	113.2648	156.9736	140.606	160.4779	148.3834	202.7031	147.357	154.7814	123.5074
ILMN_1666097	83.27766	92.70079	85.4641	82.1479	93.41396	89.88846	83.95195	95.04155	91.75673	82.9598
ILMN_1666109	92.24387	92.95844	86.55255	78.59016	92.13635	93.83442	79.99567	96.3734	81.61844	87.62014
ILMN_1666111	100.4637	88.42138	87.1138	96.4976	92.24064	92.36787	102.2258	111.7441	98.52879	102.5915
ILMN_1666118	109.1913	123.9086	101.1099	114.2094	102.4144	124.6307	109.2679	134.205	94.93346	94.94904
ILMN_1666121	92.26087	91.75065	107.6222	103.1238	98.0789	106.9919	102.9271	95.2553	102.2885	94.1004
ILMN_1666122	142.7885	136.5552	194.3923	180.5782	149.3947	185.7995	166.2971	163.3505	243.6383	184.7845
ILMN_1666137	99.00704	97.78418	102.9208	102.0216	106.8678	99.31685	96.60359	95.47437	94.80495	102.7518
ILMN_1666140	134.2816	119.3185	103.4056	115.055	125.7998	124.1818	110.9217	115.6643	100.3278	107.1389
ILMN_1666148	90.82396	96.83981	87.61809	95.32863	87.85254	91.78794	88.14854	88.19057	112.3519	92.27536
ILMN_1666156	759.3226	1043.632	623.0678	740.2192	628.5041	1141.751	913.257	1600.943	569.7043	1056.198
ILMN_1666165	115.1382	97.49997	109.6324	98.08575	98.79362	105.4966	108.7971	113.604	98.09339	109.9554
ILMN_1666167	106.5691	123.3656	105.3592	108.7476	98.7152	108.0868	97.29283	107.6959	104.8248	103.3691
ILMN_1666169	106.2062	89.01446	100.4277	89.79614	100.3441	115.4026	138.316	110.7084	112.7965	115.7817
ILMN_1666173	96.93287	99.04923	94.41049	98.1825	104.0989	112.1964	97.43893	105.0741	110.5912	109.651
ILMN_1666174	91.39175	101.5506	100.8239	102.0369	110.7925	97.94173	97.73578	122.7622	97.26779	118.4459
ILMN_1666175	103.6607	85.79581	91.88471	97.04453	92.4483	95.23538	104.0923	104.6081	98.81071	102.9851
ILMN_1666178	792.9664	506.7239	925.0571	702.1414	1494.764	868.9622	668.3152	535.4695	796.8813	470.3595
ILMN_1666179	98.54449	90.13579	88.02055	88.97009	82.59988	88.10072	77.4122	97.12371	88.94589	91.84599
ILMN_1666190	117.0246	109.5383	99.7599	97.73656	110.5584	102.5817	105.3113	99.82453	101.3579	100.9388
ILMN_1666191	106.6	107.7957	87.80801	99.75111	108.12	95.34534	94.30916	101.4018	98.39133	87.81815
ILMN_1666192	531.6375	594.7544	658.745	603.4172	664.8898	695.1002	583.4664	532.0685	760.5709	708.8981
ILMN_1666193	107.0494	109.4861	116.482	100.8323	115.4509	104.144	96.04199	105.9817	112.7995	108.6293
ILMN_1666200	102.7355	101.3924	100.513	125.0588	105.3592	96.14186	93.31396	100.8323	91.82498	92.88191
ILMN_1666203	108.0092	104.1798	95.29033	103.9821	108.5164	113.2852	112.0088	104.6361	99.39182	106.8797
ILMN_1666206	576.609	233.6902	267.1976	176.0179	294.7084	169.5848	214.6323	154.3586	502.7772	238.9439
ILMN_1666208	305.0367	199.2216	450.9296	239.9603	585.446	314.5105	302.1244	232.3713	397.8576	217.3423
ILMN_1666212	125.8779	126.9156	131.46	115.5368	119.1026	126.9713	114.3242	113.5212	134.892	117.8219
ILMN_1666214	125.1921	121.6877	112.5556	102.8204	121.3703	109.2524	96.40768	100.6054	83.3595	122.5525
ILMN_1666215	99.06042	109.7758	91.02448	94.32744	98.68874	98.60767	96.79662	102.8833	100.6647	90.90088
ILMN_1666220	101.0719	107.8885	107.5893	104.9638	102.3613	96.49503	88.13737	106.7308	93.9515	108.1815
ILMN_1666221	95.30069	88.43847	109.7801	93.21941	97.07825	104.2642	105.03	97.13673	97.99127	102.129
ILMN_1666222	78.74455	87.44507	90.28017	93.71278	89.64066	93.17738	89.24744	93.64394	84.12761	92.10767
ILMN_1666226	108.6598	107.466	122.4767	104.9364	107.366	113.9243	114.2275	131.3535	126.2573	138.7472
ILMN_1666236	118.7135	117.3303	114.1932	116.3216	107.4499	127.7694	111.9006	94.91102	103.4235	98.24398
ILMN_1666257	112.3978	124.8552	112.7048	111.8535	113.3037	114.1486	108.9462	90.75865	101.0819	88.1722
ILMN_1666258	107.287	104.6361	108.2148	119.8866	114.8898	126.1338	111.1262	113.774	103.9873	110.1767
ILMN_1666263	95.78677	99.00461	98.8883	106.8715	101.3924	97.91581	115.3821	122.0239	101.6078	103.7381
ILMN_1666268	125.4063	115.788	103.6361	112.2161	118.3256	106.7424	112.0677	114.6237	107.7875	127.5854
ILMN_1666269	2621.525	1794.557	5611.111	3382.434	3453.813	1560.526	4837.727	2819.971	3683.522	2002.623
ILMN_1666276	102.1806	101.0311	102.9425	95.60577	118.0886	94.84599	108.9099	118.4521	100.2515	105.0285
ILMN_1666278	98.87269	101.0432	111.7495	100.2744	89.27148	92.8992	104.605	98.55418	106.2632	84.87151
ILMN_1666280	87.12046	76.1198	92.8005	86.18147	95.35078	92.36468	93.34754	82.90707	97.59125	90.76134
ILMN_1666282	94.24117	100.9026	91.48486	103.4563	100.2025	109.5098	100.2862	90.27123	115.365	105.4256
ILMN_1666305	92.53762	90.32657	103.4444	89.17049	91.80799	92.97691	110.466	93.2654	112.413	100.4088
ILMN_1666306	191.5825	189.9285	189.676	168.952	192.5802	175.6914	191.4147	162.0157	206.5446	185.5089
ILMN_1666310	113.0771	112.3008	134.1903	114.8803	116.57	116.7974	111.7355	106.4048	110.6152	110.9304
ILMN_1666314	86.51032	77.97768	91.56285	89.04443	95.13689	72.61195	83.34695	109.6203	79.03479	86.02793
ILMN_1666315	112.593	95.25644	102.0238	97.33692	100.4175	98.51863	85.51483	84.65435	94.48526	94.40186
ILMN_1666316	118.2803	116.2908	123.2081	130.5556	124.8309	125.2549	100.6585	115.5027	113.0676	108.7419
ILMN_1666323	110.466	105.5429	111.512	96.52542	107.3584	112.3274	87.0342	116.6489	96.71081	109.6717
ILMN_1666324	110.9494	114.9055	126.4885	107.0582	95.96066	105.6266	100.0245	112.8483	100.6626	114.3133
ILMN_1666325	118.6796	122.905	143.2297	141.8383	120.5661	149.8145	156.4438	125.7807	110.8585	137.5794
ILMN_1666332	160.4194	126.339	137.5051	131.5074	147.429	138.1366	120.1096	124.6483	146.1236	158.7147
ILMN_1666357	103.9998	107.9957	106.6069	98.02724	98.04763	117.2663	106.6224	89.84539	106.6206	101.4996
ILMN_1666361	90.61173	81.63488	91.21906	93.0792	97.63065	80.81363	101.2735	87.67326	86.69537	96.51986
ILMN_1666363	90.95863	97.70115	89.55149	101.2059	99.19335	99.06408	100.0745	87.4051	92.49684	87.31149
ILMN_1666364	131.4219	224.7896	148.2997	136.1386	161.8379	195.5488	184.2385	138.2289	150.0574	161.8939
ILMN_1666371	109.674	94.06303	102.5867	123.2587	107.5835	88.22458	105.0145	107.5304	106.505	93.77714
ILMN_1666372	1431.258	1310.161	2489.573	1944.892	2450.046	2174.681	2856.776	1991.592	2333.506	1680.435
ILMN_1666376	367.3929	500.6454	360.1944	479.0382	265.9881	442.7554	360.4992	447.1683	332.1892	423.2926
ILMN_1666378	86.99246	95.03448	86.72929	89.08906	91.09828	83.68983	92.25826	88.90244	91.46893	90.31351
ILMN_1666380	111.7665	128.3792	109.5279	96.43687	114.2967	117.3739	136.6268	118.0408	103.4139	106.5846
ILMN_1666384	1512.006	1819.577	1473.366	1496.629	830.2612	1587.04	1562.151	2320.051	1626.092	1944.892
ILMN_1666385	1034.956	956.1127	1194.895	1105.283	2925.77	1846.625	1452.199	1074.407	1060.411	805.4643
ILMN_1666392	98.03342	115.1299	101.4721	107.6273	92.75213	127.9199	118.9604	105.1896	120.5682	103.7707
ILMN_1666399	1903.941	1828.59	1551.906	1657.855	1578.384	1579.574	1196.946	1306.457	2065.294	1920.723
ILMN_1666403	105.3428	117.9642	117.7517	107.9632	113.6658	107.5107	100.6565	93.46884	97.87254	100.0575
ILMN_1666408	105.5506	125.5053	101.4853	99.18634	95.44112	109.2613	95.58981	110.8272	104.3303	102.4419
ILMN_1666409	2641.726	2668.856	4079.775	4363.46	4067.062	4079.775	3525.762	3109.873	5175.96	4341.979
ILMN_1666417	100.3815	92.50719	87.38737	101.7904	87.87189	108.5769	94.79074	100.323	95.1338	89.62104
ILMN_1666418	103.7351	130.9052	102.7448	95.80999	101.858	95.76622	96.69035	101.6859	101.098	97.30239
ILMN_1666420	155.9189	164.2699	132.8682	146.5388	119.2978	158.1256	140.6996	187.1005	153.2675	138.0654
ILMN_1666444	195.3367	153.178	317.623	234.7019	311.5606	317.4551	337.3256	246.1897	364.1644	311.4517
ILMN_1666445	80.75951	87.3018	94.30483	91.22366	87.08521	92.22348	96.52068	90.49249	77.10062	83.86922
ILMN_1666449	176.067	158.9511	224.8202	241.9167	255.932	185.3498	229.5168	198.6307	272.0532	215.22
ILMN_1666453	692.4089	828.767	505.0507	812.387	392.52	768.0995	366.841	609.288	237.463	456.4171
ILMN_1666464	105.1019	107.362	120.2039	126.6576	104.2029	108.766	107.1027	104.47	102.217	100.7231
ILMN_1666468	82.32057	82.63628	83.17201	91.82948	82.67589	88.67815	103.0627	90.61173	86.11272	86.00618
ILMN_1666469	105.703	115.88	108.1157	93.32001	106.6152	108.025	95.51733	101.2956	100.7898	118.2206
ILMN_1666471	1691.562	2088.734	2719.245	2352.78	2798.179	2655.026	3144.117	2395.142	2564.13	1934.383
ILMN_1666477	194.2962	181.8456	172.7701	137.1025	180.8923	155.0321	144.9206	169.3202	164.6258	124.7826
ILMN_1666482	265.5554	367.6262	255.0728	328.0844	198.5491	256.6653	222.6796	303.6404	248.8241	285.779
ILMN_1666485	108.3288	155.5157	116.0003	109.5242	112.1586	103.9814	95.21664	89.02805	131.0262	96.84766
ILMN_1666490	109.4668	111.4443	104.3489	95.70574	79.461	100.0254	110.0495	93.38168	93.05629	97.82252
ILMN_1666493	222.8858	197.5677	349.2204	304.0936	207.9785	142.1155	319.7115	187.1999	302.1863	284.4802
ILMN_1666494	113.5385	116.9818	123.9763	112.1374	100.3132	120.9035	119.1964	126.3642	114.2778	105.9847
ILMN_1666502	99.3217	97.50798	93.68691	95.93934	99.91332	95.87659	98.10622	91.78197	98.01547	100.6408
ILMN_1666503	122.3231	102.2499	111.2095	104.5759	106.0226	106.7976	128.4557	114.0348	96.43215	110.6486
ILMN_1666510	87.75619	87.25733	96.25716	94.66644	87.81749	87.11139	79.53542	99.06308	91.93184	94.25783
ILMN_1666512	672.0517	562.6121	573.6426	472.1723	552.4495	372.3016	368.5181	324.2236	537.981	481.4966
ILMN_1666519	87.21696	99.39405	90.28101	119.9748	99.19952	100.0195	112.1769	102.8703	117.9598	93.00278
ILMN_1666522	105.7143	113.4825	120.3409	105.3108	122.0144	100.981	95.81985	89.7586	111.6277	97.22396
ILMN_1666523	118.5254	103.5299	117.6735	112.1561	123.318	108.4282	103.3664	110.0869	108.204	122.7481
ILMN_1666526	106.0569	101.0377	84.91119	94.97529	99.12804	101.8699	108.0913	92.99014	96.9554	99.47289
ILMN_1666536	90.73144	89.81404	85.43583	110.0194	92.94193	100.8845	76.10698	91.139	98.36822	100.2243
ILMN_1666545	202.3322	200.3673	332.9944	275.6547	255.8902	293.5992	209.3329	264.3129	405.6343	412.7365
ILMN_1666546	156.0669	211.4963	145.8481	218.1149	217.0965	250.8682	183.4889	205.3345	190.7294	255.6585
ILMN_1666552	193.605	214.1009	218.9339	248.0158	219.7572	226.5673	196.5084	207.3118	203.8148	251.5243
ILMN_1666553	735.5647	718.6768	891.0811	652.8521	1310.877	643.9486	1120.435	936.4689	976.8447	730.8641
ILMN_1666556	99.54362	90.63965	92.20493	93.34891	91.6233	92.77749	87.34133	96.38403	89.27515	94.27428
ILMN_1666560	95.58192	84.05027	88.68977	86.56252	83.41534	95.29501	90.91051	91.97081	97.56604	99.00461
ILMN_1666564	507.737	774.448	1205.245	1189.937	1146.118	1348.55	1390.029	1271.864	854.943	1091.579
ILMN_1666593	100.5927	110.5912	94.04826	99.9305	100.0087	90.86858	90.26125	108.0092	104.3401	110.2868
ILMN_1666594	11532.93	6838.818	12320.94	11631.25	7652.999	12821.32	15018.41	13007.65	9216.71	8318.193
ILMN_1666596	99.49052	114.9744	83.30681	96.70709	99.62402	86.79649	96.65634	90.74541	99.71494	108.4662
ILMN_1666597	454.7245	432.6104	385.079	454.6299	362.5834	352.8113	385.9526	344.4285	421.0187	452.4072
ILMN_1666599	117.8918	118.6215	130.7757	108.1312	110.9756	126.2226	114.7989	129.1183	127.904	113.2435
ILMN_1666609	167.0625	127.0627	127.3903	127.651	145.4951	131.9037	126.404	133.5447	142.6641	142.3186
ILMN_1666610	135.5324	161.4845	121.27	118.6901	135.2611	137.7858	128.6343	116.504	137.9411	120.518
ILMN_1666615	447.5345	268.1279	300.7333	275.1634	278.2829	208.8751	271.3131	224.6024	173.3652	149.6938
ILMN_1666617	127.1342	117.0625	98.44756	111.3657	133.5842	156.7129	103.1327	101.0819	103.8605	101.735
ILMN_1666624	128.8852	120.7505	119.0527	128.5862	109.2685	113.0756	139.8344	105.8255	101.7551	132.9289
ILMN_1666625	87.49718	90.11734	96.86646	90.28017	86.82673	95.7576	76.85905	93.68217	89.86585	84.2392
ILMN_1666631	108.1697	120.0072	102.1869	100.5162	100.1671	120.1621	110.8057	110.2487	121.0323	103.6868
ILMN_1666632	245.6828	233.0184	255.5501	224.934	233.6902	224.9596	198.9186	191.7711	231.6675	263.234
ILMN_1666633	123.4522	109.1388	117.6667	96.25908	108.7541	91.05186	103.4994	104.204	116.7403	103.5884
ILMN_1666634	111.6122	95.42421	132.2557	111.8977	145.5426	158.9511	144.4416	147.4005	142.5249	120.8559
ILMN_1666635	8549.288	8608	11505	8646.443	13619.8	11826.73	12470.58	7607.293	8845.224	6405.335
ILMN_1666638	119.7465	142.3117	111.3896	101.762	137.2876	106.5785	123.8536	121.0898	117.9311	106.5509
ILMN_1666642	143.7533	134.0562	113.2867	112.1823	112.5915	116.8323	115.557	104.0348	113.7731	119.4998
ILMN_1666648	108.2982	114.13	115.5973	119.3144	107.6233	155.549	137.3638	168.3885	132.1874	166.1207
ILMN_1666652	132.5538	141.1983	134.3727	126.2844	122.3323	117.8064	108.8097	140.8308	140.4201	130.3142
ILMN_1666653	97.81168	85.01929	91.45856	85.04375	87.44507	88.06413	103.1308	117.9828	89.14011	99.78869
ILMN_1666656	89.98326	81.46918	81.6434	82.35611	84.63158	95.11092	96.2102	82.37936	88.36734	97.25257
ILMN_1666659	113.2082	124.3179	127.8516	112.9313	113.4068	114.9041	116.3933	116.9659	108.8612	135.7225
ILMN_1666665	105.0071	115.7049	125.935	100.2122	103.334	114.3823	116.8288	94.65176	118.5272	114.0395
ILMN_1666670	2242.578	2621.525	3872.937	3423.851	2726.574	3958.99	3496.799	4164.578	2939.631	2545.787
ILMN_1666679	97.23567	97.43438	91.51707	94.43099	101.2975	96.94521	102.6759	95.97517	103.3605	96.03577
ILMN_1666690	190.4802	122.5899	169.055	140.26	182.2941	127.7192	170.2897	133.3185	157.6022	135.3128
ILMN_1666694	96.4049	98.30304	97.674	101.8511	90.8306	108.1565	89.73433	84.23693	76.01231	107.0519
ILMN_1666706	201.8039	178.1623	154.0392	115.1494	119.9568	116.8707	170.3507	131.3793	142.0377	142.9398
ILMN_1666713	126.4304	113.5181	194.5734	159.6408	210.767	215.1712	360.0916	211.7476	181.702	184.8894
ILMN_1666715	101.0254	102.1572	95.59197	132.6361	107.1504	107.3269	94.62138	109.3035	101.5312	137.4305
ILMN_1666718	109.8519	124.6376	125.1967	117.5956	115.2548	119.683	109.2294	118.4459	122.4344	116.4519
ILMN_1666727	446.8595	438.4142	524.1586	553.6813	440.252	414.3973	376.4457	412.5063	560.6328	500.9911
ILMN_1666731	90.13176	97.80758	94.88788	97.42793	86.14074	92.95025	82.26465	91.36311	98.55254	91.31834
ILMN_1666733	6077.688	7327.082	563.7229	2794.839	271.624	4287.723	1745.392	7551.694	179.322	807.1554
ILMN_1666739	712.065	726.3052	768.0995	829.827	623.0678	634.6895	538.9774	615.3513	668.3152	546.8243
ILMN_1666742	118.151	121.9059	102.5476	102.4179	106.2868	101.5574	93.68691	110.9684	97.68774	111.7772
ILMN_1666746	112.9598	137.764	116.5457	114.0863	152.3403	129.9042	113.1082	124.594	128.0129	131.5603
ILMN_1666753	98.33257	89.29931	115.5789	99.44086	109.3625	101.4804	102.3036	107.0671	105.1787	94.04083
ILMN_1666757	153.0299	169.5137	110.9346	113.2371	131.8229	154.2101	108.1539	130.6252	125.2613	142.2075
ILMN_1666761	586.145	632.3448	753.8033	838.6706	516.3915	526.0474	685.4716	676.4116	798.2561	656.5317
ILMN_1666773	80.45197	89.65892	95.04778	93.23009	86.69775	88.93359	101.8033	89.81094	104.8223	94.97408
ILMN_1666775	104.5037	102.3687	102.8223	120.2967	123.9269	101.5644	87.51622	108.9623	110.1912	116.4004
ILMN_1666776	106.7254	88.49058	102.559	98.79188	93.24471	92.56696	96.50525	83.8952	99.53204	94.70914
ILMN_1666777	105.5334	93.83183	90.88028	88.20825	97.58403	86.90894	96.71685	113.7619	111.3246	123.6502
ILMN_1666780	110.0789	112.5462	114.1834	107.7383	104.9412	103.2845	94.80399	103.1456	99.86703	102.5196
ILMN_1666785	96.24313	100.8488	88.86823	97.97691	109.9098	126.0119	98.52488	111.9781	104.5759	93.12687
ILMN_1666798	112.3136	107.5628	112.5569	90.83308	131.0831	112.0337	106.2805	108.4038	113.0352	112.8922
ILMN_1666808	101.5422	104.05	90.57069	84.45522	108.511	91.84979	83.99422	98.96571	100.7851	104.2318
ILMN_1666819	107.9265	148.563	116.5878	132.8024	111.9536	127.0225	97.55656	117.1832	120.8522	118.06
ILMN_1666820	106.7566	95.90117	98.68996	87.33865	101.3644	91.51373	93.52803	101.7186	103.6059	94.9835
ILMN_1666823	84.74075	80.15237	83.88295	79.18767	88.26067	93.40959	81.41444	75.47132	89.75174	97.59385
ILMN_1666825	78.96631	99.14585	105.9889	101.0855	106.6588	119.1624	94.39587	98.54156	99.67702	106.1474
ILMN_1666827	122.0144	105.1838	139.903	134.6743	134.6588	134.9215	162.0298	174.4631	164.6156	141.7704
ILMN_1666832	114.4856	89.68114	115.902	105.3223	110.457	116.8288	106.1797	125.6373	107.6209	85.49783
ILMN_1666839	121.1057	125.812	114.2724	98.35729	120.5806	111.268	104.9935	128.0235	111.9865	115.0451
ILMN_1666845	299.0659	135.2348	88.87887	96.24083	163.4697	117.5941	104.6866	107.9949	85.7522	93.49907
ILMN_1666848	94.45815	114.9143	102.0043	126.1289	96.74569	91.33897	103.7964	103.7749	98.75304	88.16529
ILMN_1666852	101.7006	104.0644	105.2407	106.343	124.0782	108.1424	104.0348	99.80359	104.1731	99.2799
ILMN_1666853	154.244	120.4493	146.5762	147.4005	146.5762	151.0929	147.2675	142.9955	154.8142	142.3391
